Request ID,Group,Request Mode,Department,Subject,Created Time,Completed Time,Reason for Request,Last Update Time,Resolved Time
7729,CBS,Web Form,Not Assigned,PLEASE UNBLOCK SYBRIN CLIENT,11/4/2015 13:11,11/4/2015 13:36,Not Assigned,11/4/2015 13:36,11/4/2015 13:36
7819,IT Support,Web Form,Not Assigned,LOCKED CASE NUMBER EXIM2015/1104/001/24486 AND 969,11/9/2015 12:50,Not Assigned,Not Assigned,11/9/2015 14:59,Not Assigned
843,CBS,Web Form,Not Assigned,PLEASE PUSH MESSAGES IN CBS AND INSTPADM,3/16/2015 11:19,3/16/2015 13:31,Not Assigned,3/16/2015 13:31,3/16/2015 13:31
6538,Network,Web Form,INTERNATIONAL BANKING DIVISION,network problem,9/17/2015 11:09,9/18/2015 14:48,Not Assigned,9/18/2015 9:06,9/18/2015 14:48
6977,CBS,Web Form,Not Assigned,CHIEF CASHIER'S RIGHTS,10/5/2015 8:12,10/5/2015 8:58,Not Assigned,10/5/2015 8:37,10/5/2015 8:58
7004,CBS,Web Form,Not Assigned,NEW USER RIHTS,10/5/2015 12:01,10/5/2015 13:40,Not Assigned,10/5/2015 12:55,10/5/2015 13:40
3008,CBS,Web Form,Not Assigned,RE;UNLOCK USER HAWA,5/15/2015 14:35,5/18/2015 11:05,Not Assigned,5/18/2015 10:20,5/18/2015 11:05
487,IT Support,Web Form,Not Assigned,UNABLE TO LOGIN INTO THE COMPUTER,3/4/2015 8:55,3/4/2015 11:54,Not Assigned,3/4/2015 9:11,3/4/2015 11:54
6380,CBS,Web Form,Not Assigned,OPEINING OF GL ACCOUNT-182000104,9/11/2015 11:13,9/11/2015 12:17,Not Assigned,9/11/2015 11:33,9/11/2015 12:17
2321,CBS,Web Form,Not Assigned,USER RIGHTS RESET,4/27/2015 12:35,4/28/2015 10:32,Not Assigned,4/28/2015 10:32,4/28/2015 10:32
1020,CBS,Web Form,Not Assigned,OPENING GL A/C,3/20/2015 11:30,3/20/2015 11:41,Not Assigned,3/20/2015 11:41,3/20/2015 11:41
6434,CBS,Web Form,Not Assigned,OPERATIONS RIGHTS,9/14/2015 16:25,9/14/2015 16:56,Not Assigned,9/14/2015 16:56,9/14/2015 16:56
1896,CBS,Web Form,Not Assigned,CTS RIGHTS FOR RADHIA,4/16/2015 9:12,4/16/2015 9:24,Not Assigned,4/16/2015 9:23,4/16/2015 9:24
489,CBS,Web Form,Not Assigned,unlock CBS USER RIGHTS,3/4/2015 8:57,3/4/2015 9:15,Not Assigned,3/4/2015 9:15,3/4/2015 9:15
6558,CBS,Web Form,Not Assigned,USER UNLOCK,9/17/2015 13:29,9/17/2015 14:20,Not Assigned,9/17/2015 14:20,9/17/2015 14:20
6731,CBS,Web Form,Not Assigned,CUSTOMER SERVICE USER RIGHTS - SIA KIWELU,9/25/2015 9:29,9/25/2015 10:12,Not Assigned,9/25/2015 10:12,9/25/2015 10:12
5646,CBS,Web Form,Not Assigned,CREATING SUB VAULT FOR MWANAKWEREKWE EXTENSION COUNTER,8/17/2015 8:15,9/1/2015 18:47,Not Assigned,9/1/2015 18:47,9/1/2015 18:47
5238,CBS,Web Form,Not Assigned,OPERATION RIGHTS- MWANAIDI YASINI MSANGI,8/3/2015 17:32,8/3/2015 17:40,Not Assigned,8/3/2015 17:40,8/3/2015 17:40
672,IT Support,Web Form,Not Assigned,help desk,3/9/2015 12:30,3/30/2015 17:13,Not Assigned,3/30/2015 17:13,3/30/2015 17:13
2380,Network,Web Form,Not Assigned,INTERNET USER ID,4/28/2015 12:42,5/6/2015 12:21,Not Assigned,5/6/2015 12:20,5/6/2015 12:21
4616,IT Support,Web Form,Not Assigned,PASSWORD RESET FOR edwins@eximbank-tz.com,7/9/2015 10:08,7/9/2015 15:04,Not Assigned,7/9/2015 12:19,7/9/2015 15:04
6807,IT Support,Web Form,Not Assigned,DEAL TICKETS NOT PRINTING,9/28/2015 11:36,9/28/2015 11:58,Not Assigned,Not Assigned,9/28/2015 11:58
6474,Network,Web Form,Not Assigned,Unable to access Internet access,9/15/2015 14:01,9/18/2015 9:14,Not Assigned,9/16/2015 14:03,9/18/2015 9:14
827,CBS,Web Form,Not Assigned,USER  RIGHTS,3/16/2015 9:35,3/16/2015 10:01,Not Assigned,3/16/2015 10:01,3/16/2015 10:01
1698,Not Assigned,Web Form,Not Assigned,Unable to login into PC using AD credentials,4/10/2015 12:04,4/10/2015 12:13,Not Assigned,4/10/2015 12:12,4/10/2015 12:13
6771,IT Support,Web Form,Finance,unlock request,9/28/2015 9:01,9/28/2015 9:45,Not Assigned,Not Assigned,9/28/2015 9:45
6718,IT Support,Web Form,Not Assigned,DESKTOP LOGIN ABM IRINGA,9/23/2015 15:33,Not Assigned,Not Assigned,9/24/2015 15:36,Not Assigned
5961,IT Support,Web Form,Risk Department,reset window password-Comfortm,8/26/2015 11:17,8/26/2015 12:29,Not Assigned,8/26/2015 11:29,8/26/2015 12:29
3145,IT Support,Web Form,Not Assigned,DELETED ICONS AT DESKTOP,5/20/2015 8:31,5/20/2015 14:19,Not Assigned,5/20/2015 10:47,5/20/2015 14:19
3710,CBS,Web Form,Not Assigned,UNLOCK SYBRINE USER-HAMADS,6/8/2015 16:36,6/8/2015 16:51,Not Assigned,6/8/2015 16:39,6/8/2015 16:51
2776,CBS,Web Form,Retail Department,USD VEHICLE DISBURSEMENT ERROR - FIXED DEPOSIT MARGIN IS NOT RECEIVED - PROP. NO. 2770,5/8/2015 12:07,5/21/2015 11:06,Not Assigned,5/12/2015 8:48,5/21/2015 11:06
1009,IT Support,Web Form,Executive Management,I dont Get Incoming Mails,3/20/2015 9:59,3/20/2015 17:43,Not Assigned,3/20/2015 17:43,3/20/2015 17:43
1202,CBS,Web Form,Not Assigned,user blocked,3/25/2015 12:59,3/25/2015 13:21,Not Assigned,3/25/2015 13:21,3/25/2015 13:21
6170,CBS,Not Assigned,Not Assigned,PASSWORD RESET,9/2/2015 11:15,9/2/2015 11:39,Not Assigned,Not Assigned,9/2/2015 11:39
5366,IT Support,Web Form,Not Assigned,TRANSFER OF E MAILS FROM ONE COMPUTER TO ANOTHER,8/7/2015 9:16,8/24/2015 13:04,Not Assigned,8/11/2015 17:29,8/24/2015 13:04
1930,IT Support,Web Form,Not Assigned,RESETTING MY DESKTOP PASSWORD,4/16/2015 12:57,4/17/2015 9:34,Not Assigned,4/16/2015 15:23,4/17/2015 9:34
5219,Not Assigned,Web Form,Not Assigned,CBS SLOWNESS,8/3/2015 12:23,8/5/2015 9:12,Not Assigned,8/5/2015 9:12,8/5/2015 9:12
2490,CBS,Web Form,Not Assigned,user rights for teller,5/2/2015 10:02,5/4/2015 9:01,Not Assigned,5/4/2015 9:00,5/4/2015 9:01
7160,CBS,Web Form,Not Assigned,unlock user,10/9/2015 17:49,10/9/2015 17:52,Not Assigned,10/9/2015 17:52,10/9/2015 17:52
5887,CBS,Web Form,Not Assigned,USER LOCKED,8/24/2015 10:40,8/24/2015 11:14,Not Assigned,8/24/2015 11:16,8/24/2015 11:14
5593,CBS,Web Form,Not Assigned,USER RIGHTS- glady,8/13/2015 9:59,8/13/2015 10:24,Not Assigned,8/13/2015 10:24,8/13/2015 10:24
6448,IT Support,Web Form,Not Assigned,PASSWORD RESET,9/15/2015 9:17,9/16/2015 9:12,Not Assigned,9/16/2015 9:04,9/16/2015 9:12
374,CBS,Web Form,Not Assigned,Unable to login into PC using AD credentials,2/27/2015 11:12,2/27/2015 11:33,Not Assigned,2/27/2015 11:33,2/27/2015 11:33
6331,CBS,Web Form,Internal Audit Department,CBS password reset,9/9/2015 17:04,9/9/2015 17:26,Not Assigned,9/9/2015 17:25,9/9/2015 17:26
4061,IT Support,Web Form,Not Assigned,USER RIGHTS ON COMPUTER,6/19/2015 14:35,6/24/2015 15:30,Not Assigned,6/23/2015 8:48,6/24/2015 15:30
5542,CBS,Web Form,Not Assigned,reset password,8/12/2015 9:59,8/12/2015 10:52,Not Assigned,8/12/2015 11:38,8/12/2015 10:52
7449,CBS,Web Form,Not Assigned,RESET WORKFLOW/CTS USER RIGHTS FOR RAPHAELN,10/22/2015 13:03,10/22/2015 13:13,Not Assigned,10/22/2015 13:13,10/22/2015 13:13
7366,IT Support,Web Form,Not Assigned,case no.,10/20/2015 9:59,10/20/2015 10:22,Not Assigned,Not Assigned,10/20/2015 10:22
5745,CBS,Web Form,Not Assigned,CBS Rights for Hussein Kitwana,8/19/2015 9:57,8/19/2015 10:04,Not Assigned,8/19/2015 10:02,8/19/2015 10:04
2795,IT Support,Web Form,Not Assigned,unlock user nunum,5/9/2015 10:32,5/9/2015 11:10,Not Assigned,5/9/2015 11:10,5/9/2015 11:10
3533,System and Database Administration,Web Form,Not Assigned,Request for reports,6/2/2015 10:40,6/4/2015 8:46,Not Assigned,Not Assigned,6/4/2015 8:46
6892,IT Support,Web Form,Reconciliation Department,EMAIL ID FOR SYLIVIA DAMAS HENRY,9/30/2015 12:56,9/30/2015 13:48,Not Assigned,9/30/2015 13:48,9/30/2015 13:48
1103,CBS,Web Form,Not Assigned,ASSIST TO UNLOCK MY USER NAME SYBRIN WORKFLOW,3/23/2015 12:39,3/23/2015 13:36,Not Assigned,3/23/2015 13:36,3/23/2015 13:36
4295,CBS,Web Form,Not Assigned,assist to unlock user brendam on cbs,6/29/2015 10:42,6/29/2015 11:29,Not Assigned,6/29/2015 11:29,6/29/2015 11:29
5885,IT Support,Web Form,Not Assigned,COMPUTER USER RIGHTS,8/24/2015 10:38,9/7/2015 13:41,Not Assigned,8/24/2015 14:12,9/7/2015 13:41
6666,IT Support,Web Form,Not Assigned,PASWORD RESET FOR ERNEST MASANDIKA,9/22/2015 10:30,9/22/2015 10:43,Not Assigned,9/22/2015 10:43,9/22/2015 10:43
2916,IT Support,Web Form,Not Assigned,UNLOCK,5/13/2015 9:06,5/13/2015 9:42,Not Assigned,5/13/2015 9:29,5/13/2015 9:42
2421,IT Support,Web Form,Not Assigned,RE;UPS PROBLEM-mbeya,4/29/2015 14:26,4/30/2015 13:26,Not Assigned,4/30/2015 10:41,4/30/2015 13:26
2346,IT Support,Web Form,Not Assigned,UNLOCK MY USERNAME TO THE DESKTOP,4/28/2015 8:52,4/28/2015 10:01,Not Assigned,4/28/2015 10:01,4/28/2015 10:01
3619,CBS,Web Form,Not Assigned,RESET PASSWORD-IBRAHIM ISIHAKA,6/4/2015 12:52,6/4/2015 15:37,Not Assigned,6/4/2015 12:57,6/4/2015 15:37
3536,System and Database Administration,Web Form,Not Assigned,Pls Add me to the Sr Management Email group. (EximSrManagement),6/2/2015 11:32,6/3/2015 12:36,Not Assigned,6/3/2015 12:35,6/3/2015 12:36
4764,Not Assigned,Web Form,Retail Department,rtl2 reports of accounts opened may 2014-june 2015,7/14/2015 17:28,7/15/2015 8:29,Not Assigned,7/14/2015 18:21,7/15/2015 8:29
7060,IT Support,Web Form,Not Assigned,UNLOCK MAULID JUMA,10/7/2015 8:34,10/7/2015 15:01,Not Assigned,10/7/2015 15:40,10/7/2015 15:01
365,IT Support,Phone Call,Not Assigned,Unable to fetch mails,2/27/2015 9:23,2/27/2015 17:10,Not Assigned,2/27/2015 13:00,2/27/2015 17:10
6263,IT Support,Web Form,Not Assigned,windows ot genuine,9/7/2015 14:17,9/30/2015 10:29,Not Assigned,9/21/2015 9:51,9/30/2015 10:29
2580,IT Support,Web Form,Not Assigned,MAILBOX IS FULL,5/5/2015 8:48,5/6/2015 15:51,Not Assigned,5/5/2015 9:41,5/6/2015 15:51
1927,IT Support,Web Form,Reconciliation Department,BIOMETRIC ACCESS TO RECON TEAM (1ST FLOOR),4/16/2015 12:34,4/16/2015 17:41,Not Assigned,4/16/2015 17:39,4/16/2015 17:41
3069,System and Database Administration,Web Form,Not Assigned,EMAIL FOR JOYCE SINGO TO RECEIVE AND SEND,5/18/2015 12:55,5/18/2015 15:39,Not Assigned,5/18/2015 15:38,5/18/2015 15:39
2489,IT Support,Web Form,Not Assigned,UN LOCK OPERATIONS MTWARA,5/2/2015 9:43,5/4/2015 9:57,Not Assigned,5/4/2015 8:42,5/4/2015 9:57
7118,IT Support,Web Form,INTERNATIONAL BANKING DIVISION,Computer User ID,10/8/2015 12:40,10/8/2015 14:39,Not Assigned,10/8/2015 14:39,10/8/2015 14:39
2127,CBS,Web Form,Reconciliation Department,STATUS,4/22/2015 8:57,4/23/2015 16:35,Not Assigned,4/22/2015 17:19,4/23/2015 16:35
1215,Not Assigned,Web Form,Not Assigned,Please create an account for Helpdesk for customerservice and admin.,3/25/2015 17:48,3/26/2015 10:08,Not Assigned,3/26/2015 10:08,3/26/2015 10:08
3774,CBS,Web Form,Not Assigned,UN LOCK USER RIGHT,6/10/2015 11:32,6/10/2015 11:34,Not Assigned,6/10/2015 11:34,6/10/2015 11:34
5415,Network,Web Form,Reconciliation Department,to access internet,8/10/2015 10:16,8/13/2015 16:22,Not Assigned,8/12/2015 17:40,8/13/2015 16:22
5274,CBS,Web Form,Not Assigned,LEDGER FEE GL ACCOUNT OPENING FOR REVERSAL ENTRIES,8/4/2015 17:26,8/6/2015 12:36,Not Assigned,8/4/2015 17:56,8/6/2015 12:36
3232,IT Support,Web Form,Risk Department,REQUEST FOR INSTALLATION OF IDEA SOFTWARE IN MY LAPTOP,5/22/2015 8:51,5/22/2015 16:02,Not Assigned,5/22/2015 9:51,5/22/2015 16:02
4174,CBS,Web Form,Not Assigned,CBS  USER CUSTOMER SERVICE,6/24/2015 9:50,6/24/2015 10:26,Not Assigned,6/24/2015 10:26,6/24/2015 10:26
228,CBS,Not Assigned,Not Assigned,Helpdesk usage,2/23/2015 13:10,2/23/2015 13:28,Not Assigned,2/23/2015 13:29,2/23/2015 13:28
3300,IT Support,Web Form,Not Assigned,BM PC PASSWORD RESET,5/25/2015 10:04,5/25/2015 14:39,Not Assigned,5/25/2015 10:46,5/25/2015 14:39
5664,CBS,Web Form,Not Assigned,REFUND OF IFO TANPACK TISSUE,8/17/2015 11:24,8/17/2015 11:34,Not Assigned,8/17/2015 11:30,8/17/2015 11:34
133,CBS,Web Form,Not Assigned,OPEING OF GL-INTEREST INCOME PLACEMENT MANUAL-CR (EUR)187.5,2/19/2015 16:25,2/19/2015 17:10,Not Assigned,2/19/2015 16:42,2/19/2015 17:10
6026,CBS,Web Form,Not Assigned,RESET PASSWORD ON CBS AND DESK TOP-JESCA MUNANKA,8/28/2015 9:13,8/28/2015 9:34,Not Assigned,8/28/2015 9:33,8/28/2015 9:34
3504,CBS,Web Form,Not Assigned,userlocked,6/1/2015 13:42,6/1/2015 17:30,Not Assigned,6/1/2015 17:30,6/1/2015 17:30
878,CBS,Web Form,Not Assigned,PUSH MESSAGES IN CBS,3/17/2015 10:11,3/17/2015 11:44,Not Assigned,3/17/2015 11:45,3/17/2015 11:44
7894,System and Database Administration,Web Form,Not Assigned,PROBLEMS ON CBS,11/11/2015 10:18,11/11/2015 16:12,Not Assigned,11/11/2015 16:12,11/11/2015 16:12
7898,IT Support,Web Form,Not Assigned,DESKTOP LOGIN PASSWORD RESET,11/11/2015 10:32,11/11/2015 15:31,Not Assigned,Not Assigned,11/11/2015 15:31
7900,System and Database Administration,Web Form,Not Assigned,NO CBS SYSTEM,11/11/2015 10:33,11/11/2015 15:47,Not Assigned,Not Assigned,11/11/2015 15:47
7633,CBS,Web Form,Not Assigned,USER RIGHTS,11/2/2015 9:02,11/2/2015 9:35,Not Assigned,11/2/2015 9:35,11/2/2015 9:35
3361,IT Support,Web Form,Not Assigned,unlock zawadik,5/26/2015 18:09,5/27/2015 9:10,Not Assigned,5/27/2015 9:10,5/27/2015 9:10
7641,CBS,Web Form,Not Assigned,RESET PASSWORD,11/2/2015 10:32,11/2/2015 11:35,Not Assigned,11/2/2015 11:35,11/2/2015 11:35
6266,CBS,Web Form,Not Assigned,unblock workflow ifo Martina M,9/7/2015 15:20,9/7/2015 15:42,Not Assigned,9/7/2015 15:41,9/7/2015 15:42
6625,CBS,Web Form,Not Assigned,RESETTING PASSWORD,9/21/2015 9:58,9/22/2015 9:53,Not Assigned,9/21/2015 10:08,9/22/2015 9:53
4496,CBS,Web Form,Not Assigned,USER RIGHTS,7/6/2015 9:51,7/6/2015 19:11,Not Assigned,7/6/2015 12:46,7/6/2015 19:11
738,IT Support,Web Form,Not Assigned,ERROR,3/11/2015 12:44,3/17/2015 14:52,Not Assigned,3/17/2015 14:52,3/17/2015 14:52
5858,CBS,Web Form,Not Assigned,USER RIGHTS,8/21/2015 14:42,8/21/2015 16:01,Not Assigned,8/21/2015 16:00,8/21/2015 16:01
434,Not Assigned,Not Assigned,Not Assigned,Email ID,3/3/2015 8:06,3/4/2015 17:13,Not Assigned,3/4/2015 17:12,3/4/2015 17:12
3929,IT Support,Web Form,Administration Department,Unable to login into PC using AD credentials,6/15/2015 17:26,6/16/2015 10:25,Not Assigned,6/16/2015 10:25,6/16/2015 10:25
1636,CBS,Not Assigned,Not Assigned,ENABLE USER RIGHTS,4/8/2015 17:28,4/8/2015 17:29,Not Assigned,Not Assigned,4/8/2015 17:29
2246,CBS,Web Form,Not Assigned,SYBRIN NEW USER CREATION,4/24/2015 13:47,4/24/2015 16:25,Not Assigned,4/24/2015 16:25,4/24/2015 16:25
7677,CBS,Web Form,Not Assigned,CHIEF CASHIER RIGHTS,11/3/2015 9:54,11/3/2015 11:01,Not Assigned,11/3/2015 11:01,11/3/2015 11:01
7681,IT Support,Web Form,Not Assigned,reset password,11/3/2015 10:29,11/3/2015 12:16,Not Assigned,11/3/2015 10:40,11/3/2015 12:16
7684,IT Support,Web Form,Not Assigned,ARM AND DISARM BRANCH FOR OUR NEW BM,11/3/2015 10:46,11/3/2015 13:06,Not Assigned,Not Assigned,11/3/2015 13:06
7203,CBS,Web Form,Human Resources Department,USAGE OF CBS RIGHTS FOR BRUNO TARIMO,10/12/2015 18:22,10/21/2015 10:57,Not Assigned,10/13/2015 9:41,10/21/2015 10:57
7338,CBS,Web Form,Not Assigned,USER RIGHTS PHILIPM,10/19/2015 13:34,10/20/2015 11:57,Not Assigned,10/19/2015 13:43,10/20/2015 11:57
7116,CBS,Web Form,Not Assigned,UNLOCK PASSWORD,10/8/2015 12:36,10/8/2015 12:37,Not Assigned,Not Assigned,10/8/2015 12:37
1386,IT Support,Web Form,Not Assigned,Stop to Push INSTPADM Messages,3/30/2015 18:29,3/31/2015 8:33,Not Assigned,3/31/2015 8:34,3/31/2015 8:33
3134,CBS,Web Form,Not Assigned,RE: LEAVE CANCELLATION FOR JACKLINE RUANDA,5/19/2015 13:00,5/19/2015 13:36,Not Assigned,5/19/2015 13:35,5/19/2015 13:36
1191,Not Assigned,Phone Call,Not Assigned,Unable to fetch mails,3/25/2015 10:59,3/27/2015 15:19,Not Assigned,3/25/2015 12:34,3/27/2015 15:19
5329,CBS,Web Form,Not Assigned,UNBLOCK CBS USER RIGHTS - NAIL,8/6/2015 9:37,8/6/2015 9:57,Not Assigned,8/6/2015 9:57,8/6/2015 9:57
6465,Network,Web Form,Not Assigned,cable connection,9/15/2015 11:33,9/22/2015 11:19,Not Assigned,9/18/2015 11:35,9/22/2015 11:19
7070,CBS,Web Form,Not Assigned,user rights,10/7/2015 9:58,10/7/2015 10:27,Not Assigned,10/7/2015 10:27,10/7/2015 10:27
7073,CBS,Web Form,Not Assigned,RESET PASSWORD FOR WORKFLOW-JULIUSG,10/7/2015 10:39,10/7/2015 10:50,Not Assigned,10/7/2015 10:49,10/7/2015 10:50
6992,IT Support,Web Form,Retail Department,UNLOCK RAHULSINGH ID,10/5/2015 10:19,10/5/2015 11:59,Not Assigned,10/5/2015 10:47,10/5/2015 11:59
6438,IT Support,Web Form,"Planning, Development and Operation Department",SALARY EMAIL,9/14/2015 17:33,9/17/2015 18:03,Not Assigned,9/16/2015 9:29,9/17/2015 18:03
6950,IT Support,Web Form,Not Assigned,RE;UNLOCK USER GLORIAT,10/2/2015 11:59,10/2/2015 12:20,Not Assigned,Not Assigned,10/2/2015 12:20
4209,CBS,Web Form,Not Assigned,REQUEST FOR MCSOP RIGHTS,6/25/2015 9:29,6/25/2015 16:37,Not Assigned,6/25/2015 16:37,6/25/2015 16:37
4690,CBS,Web Form,Not Assigned,OPERATIONS USER RIGHTS-LOVENESS,7/13/2015 10:45,7/13/2015 11:12,Not Assigned,7/13/2015 11:12,7/13/2015 11:12
4798,CBS,Web Form,Not Assigned,ASSIST TO CREATE USER FOR CTS CHECKER SERAPNGO,7/15/2015 15:00,7/15/2015 15:16,Not Assigned,7/15/2015 15:16,7/15/2015 15:16
5591,IT Support,Web Form,Card,UNBLOCK PASSWORD,8/13/2015 9:48,8/13/2015 10:54,Not Assigned,8/13/2015 10:54,8/13/2015 10:54
7576,IT Support,Web Form,Not Assigned,CYBRIN/WORKFLOW AUTHORIZATION,10/28/2015 10:50,10/29/2015 13:01,Not Assigned,10/29/2015 9:30,10/29/2015 13:01
7476,CBS,Web Form,Not Assigned,USER RIGHTS-ELIZABETH EXAUD,10/23/2015 10:20,10/23/2015 10:30,Not Assigned,10/23/2015 10:30,10/23/2015 10:30
6725,IT Support,Web Form,Not Assigned,UNABLE TO LOG IN TO CBS,9/25/2015 8:45,10/5/2015 11:30,Not Assigned,10/5/2015 11:21,10/5/2015 11:30
6797,CBS,Web Form,Not Assigned,UNLOCK PASSWRD,9/28/2015 10:56,9/28/2015 11:03,Not Assigned,9/28/2015 11:03,9/28/2015 11:03
4835,CBS,Web Form,Not Assigned,WORK FLOW OF REMMITANCE,7/17/2015 8:37,7/17/2015 14:42,Not Assigned,7/17/2015 14:41,7/17/2015 14:42
3773,CBS,Web Form,Not Assigned,RE: CHANGE MY CBS RIGHT FROM MT MERU BRANCH TO SAMORA BRANCH,6/10/2015 11:25,6/10/2015 11:33,Not Assigned,6/10/2015 11:33,6/10/2015 11:33
3586,CBS,Web Form,Not Assigned,MODIFY GL,6/3/2015 16:41,6/4/2015 12:00,Not Assigned,6/4/2015 11:59,6/4/2015 12:00
5001,CBS,Web Form,Not Assigned,UNLOCKING MKOMBOZI BANK BILLATERAL SETTLEMENT GL,7/24/2015 10:28,7/24/2015 12:33,Not Assigned,7/24/2015 11:38,7/24/2015 12:33
4774,IT Support,Web Form,Not Assigned,kennex problem,7/15/2015 10:32,7/17/2015 10:30,Not Assigned,7/15/2015 16:37,7/17/2015 10:30
5904,IT Support,Web Form,Reconciliation Department,ACCESS OF BOT GETWAY,8/24/2015 13:20,8/25/2015 8:32,Not Assigned,Not Assigned,8/25/2015 8:32
5398,CBS,Web Form,Not Assigned,RESET PASSWORD-BASILEKE,8/10/2015 9:06,8/10/2015 9:34,Not Assigned,8/10/2015 9:34,8/10/2015 9:34
6746,CBS,Web Form,Not Assigned,PROBLEM IN ACCOUNT MAINTANACE,9/25/2015 14:43,9/29/2015 10:26,Not Assigned,9/25/2015 15:08,9/29/2015 10:26
5889,CBS,Web Form,Not Assigned,"PASSWORD RESET WORKFLOW PASSWORD ,MWAMGENI",8/24/2015 11:00,8/24/2015 11:27,Not Assigned,8/24/2015 11:27,8/24/2015 11:27
6627,IT Support,Web Form,Credit Administration Department,credit administration dept. have lost the folder known as Disbursement Report,9/21/2015 10:33,9/23/2015 18:59,Not Assigned,9/23/2015 12:56,9/23/2015 18:59
7069,CBS,Web Form,Not Assigned,unlock user,10/7/2015 9:52,10/7/2015 10:18,Not Assigned,10/7/2015 10:18,10/7/2015 10:18
5903,CBS,Web Form,Card,RE: SALARY UPLOAD RIGHTS,8/24/2015 13:20,8/24/2015 14:06,Not Assigned,8/24/2015 14:06,8/24/2015 14:06
5296,CBS,Web Form,Not Assigned,WORKFLOW USER CREATION,8/5/2015 14:22,8/5/2015 14:48,Not Assigned,8/5/2015 14:48,8/5/2015 14:48
1252,IT Support,Web Form,Legal Department,Printing Double paged,3/26/2015 11:59,4/21/2015 9:40,Not Assigned,4/21/2015 9:40,4/21/2015 9:40
6965,CBS,Web Form,Not Assigned,unblock user novesn,10/2/2015 15:31,10/2/2015 15:36,Not Assigned,10/2/2015 15:36,10/2/2015 15:36
7261,CBS,Web Form,Not Assigned,KINDLY UNLOCK MY SYBRIN USER RIGHTS,10/15/2015 14:37,10/15/2015 14:44,Not Assigned,10/15/2015 14:44,10/15/2015 14:44
3592,CBS,Web Form,Not Assigned,CHEIF CASHIER,6/4/2015 8:52,6/4/2015 12:49,Not Assigned,6/4/2015 12:49,6/4/2015 12:49
5379,CBS,Web Form,Not Assigned,UNBLOCK CBS USER RIGHTS,8/7/2015 14:03,8/7/2015 16:49,Not Assigned,8/7/2015 16:49,8/7/2015 16:49
4442,CBS,Web Form,Not Assigned,REQUEST TO RESET CTS PASSWORD-VICTOMAK,7/2/2015 18:05,7/3/2015 16:24,Not Assigned,7/3/2015 16:24,7/3/2015 16:24
5097,IT Support,Web Form,Not Assigned,NEED OF IT TECHNICIAN,7/29/2015 7:57,8/24/2015 10:08,Not Assigned,8/24/2015 10:08,8/24/2015 10:08
4259,CBS,Web Form,Not Assigned,RE: UNBLOSER USER RIGHTS - WARDAJ,6/26/2015 16:06,6/26/2015 17:51,Not Assigned,Not Assigned,6/26/2015 17:51
4699,IT Support,Not Assigned,Not Assigned,Network printer issue,7/13/2015 11:33,7/13/2015 15:30,Not Assigned,Not Assigned,7/13/2015 15:30
4387,CBS,Web Form,Not Assigned,USER RIGHTS,7/1/2015 10:58,7/1/2015 11:47,Not Assigned,7/1/2015 11:47,7/1/2015 11:47
4047,IT Support,Web Form,Not Assigned,printer,6/18/2015 14:42,6/18/2015 16:50,Not Assigned,6/18/2015 16:50,6/18/2015 16:50
5256,CBS,Web Form,Not Assigned,DORMANT/KYC ACCESS,8/4/2015 10:38,8/11/2015 16:36,Not Assigned,Not Assigned,8/11/2015 16:36
2214,CBS,Web Form,Not Assigned,Unable to login into PC using AD credentials,4/24/2015 9:32,4/24/2015 10:59,Not Assigned,4/24/2015 10:59,4/24/2015 10:59
5484,IT Support,Web Form,Not Assigned,PC CONNECTION,8/11/2015 9:17,8/18/2015 13:10,Not Assigned,8/11/2015 9:53,8/18/2015 13:10
4818,CBS,Web Form,Not Assigned,Unlock Amani Peter into CBS,7/16/2015 13:32,7/16/2015 14:41,Not Assigned,7/16/2015 14:41,7/16/2015 14:41
2503,IT Support,Web Form,Not Assigned,E-MAIL PROBLEM,5/4/2015 8:51,5/4/2015 10:13,Not Assigned,5/4/2015 9:29,5/4/2015 10:13
7181,CBS,Web Form,Not Assigned,RE: SALARY UPLOAD RIGHTS,10/12/2015 10:30,10/12/2015 10:50,Not Assigned,10/12/2015 10:50,10/12/2015 10:50
6574,CBS,Web Form,Reconciliation Department,bot tzs not tally,9/17/2015 18:00,9/29/2015 8:41,Not Assigned,9/28/2015 14:57,9/29/2015 8:41
3828,Network,Web Form,Not Assigned,NOT ABLE TO ACCESS NETWORK,6/11/2015 15:17,6/11/2015 16:47,Not Assigned,6/11/2015 16:47,6/11/2015 16:47
105,CBS,Web Form,"Planning, Development and Operation Department",Unable to Authorise Salary Uploads,2/19/2015 11:12,2/23/2015 9:34,Not Assigned,2/19/2015 19:23,2/23/2015 9:34
667,IT Support,Web Form,Not Assigned,re pboplem on work flow system,3/9/2015 12:10,3/13/2015 11:07,Not Assigned,3/13/2015 10:54,3/13/2015 11:07
1521,IT Support,Web Form,Not Assigned,REQUESTING TA TECHNIACIAN TO INSTAL NEW CASSETE,4/2/2015 16:39,4/15/2015 16:36,Not Assigned,4/15/2015 16:37,4/15/2015 16:36
1597,CBS,Web Form,Not Assigned,Charge code - Chq book chg EUR,4/8/2015 11:00,4/8/2015 15:36,Not Assigned,4/8/2015 12:56,4/8/2015 15:36
